Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Services.Tenure in Months,Services.Offer,Services.Internet Type,Services.Premium Tech Support,Services.Streaming TV,Services.Streaming Movies,Services.Contract,Services.Payment Method,Services.Monthly Charge,Services.Total Charges,Services.Total Revenue,Status.Satisfaction Score,Status.Churn Value,Status.Churn Score,Status.CLTV,Age Group,Tenure Group
0,68,0,1,1,0,0,18,0,2,1,1,1,0,0,99.75,1836.25,2291.11,2,1,68,5857,3,0
0,69,0,1,1,1,1,24,0,2,0,1,1,2,0,96.55,2263.45,2762.17,5,0,73,4309,3,0
0,73,0,1,1,0,0,72,1,2,1,1,1,2,2,109.75,8075.35,10598.23,4,0,34,6010,3,1
1,78,0,1,0,0,0,15,0,2,0,0,1,0,0,79.4,1156.1,1414.55,1,1,74,3621,3,0
1,33,0,0,0,0,0,10,4,2,0,1,0,0,0,86.05,834.1,893.3,3,1,85,2966,1,3
0,77,0,1,0,0,0,56,2,2,1,1,1,1,0,111.95,6418.9,7508.66,3,1,91,4060,3,1
1,78,0,1,1,0,0,16,0,2,0,0,0,0,0,71.8,1167.8,1902.2,1,1,86,3327,3,0
1,29,1,0,1,0,0,39,3,2,0,1,0,0,1,86.3,3266.0,4835.75,1,1,91,3364,0,2
0,77,0,1,1,0,0,53,0,2,1,1,0,1,0,94.0,4871.45,7396.37,3,0,73,6355,3,1
1,68,0,1,1,0,0,44,0,0,0,0,1,1,1,88.4,3912.9,4996.18,3,1,91,2674,3,2
1,80,0,1,1,0,0,50,0,2,0,1,0,1,0,101.9,5265.5,5990.0,3,0,25,4184,3,1
1,61,0,0,1,0,0,67,1,2,0,1,1,1,0,104.1,7040.85,7588.91,2,1,74,4857,3,1
0,70,0,1,0,0,0,1,0,2,0,0,0,0,0,69.85,69.85,153.3,1,1,68,5056,3,3
0,69,0,1,0,0,0,66,1,2,1,1,1,1,1,102.85,6976.75,7804.33,3,0,40,5569,3,1
0,43,0,0,0,0,0,1,5,2,0,0,0,0,2,70.9,70.9,110.71,1,1,78,4739,1,3
0,65,0,1,1,0,0,26,3,2,0,0,1,0,0,84.95,2169.75,2644.51,3,1,75,4316,3,2
0,74,0,1,1,0,0,66,1,2,0,1,1,1,1,104.6,6819.45,8503.11,3,0,27,5722,3,1
1,66,0,1,0,0,0,72,1,3,0,0,0,2,1,25.1,1789.9,1960.54,5,0,74,5751,3,1
1,71,0,1,0,0,0,22,0,2,1,1,0,0,0,90.5,1910.6,2925.02,1,1,71,5014,3,0
0,57,0,0,1,0,0,43,0,1,0,1,0,0,0,56.15,2499.3,4101.05,2,1,65,2152,2,2
0,72,0,1,0,0,0,40,0,0,0,1,1,0,0,55.8,2109.35,2189.35,1,1,90,4272,3,2
0,23,1,0,0,0,0,1,5,2,0,0,0,0,2,74.6,74.6,106.76,3,1,94,3860,0,3
1,35,0,0,0,0,0,2,5,1,0,0,0,0,0,47.8,92.45,119.91,1,1,89,4134,1,3
1,69,0,1,0,0,0,1,5,3,0,0,0,0,1,20.05,20.05,39.92,1,1,91,3491,3,3
1,68,0,1,0,0,0,16,0,1,0,1,0,0,2,39.0,679.85,679.85,1,1,92,5692,3,0
0,70,0,1,0,0,0,10,0,2,0,0,1,0,1,84.6,865.55,1034.05,3,1,94,3320,3,3
0,80,0,1,1,0,0,1,5,3,0,0,0,0,1,20.85,20.85,43.71,3,1,90,3817,3,3
0,73,0,1,1,0,0,58,0,2,1,1,1,1,1,105.5,6205.5,7188.02,1,1,91,5067,3,1
1,70,0,1,1,1,1,68,1,2,0,0,0,2,0,84.65,5683.6,7064.68,3,0,72,6404,3,1
1,73,0,1,0,0,0,6,5,2,0,1,0,0,0,85.15,503.6,680.06,2,1,90,5831,3,3
1,79,0,1,1,0,0,71,0,2,0,1,1,0,1,105.1,7548.1,10718.96,1,1,66,5725,3,1
1,75,0,1,1,0,0,72,1,2,1,1,1,2,0,114.95,8196.4,9735.76,3,0,61,6268,3,1
1,80,0,1,1,0,0,58,0,2,0,1,1,2,0,98.9,5780.7,7585.08,3,0,21,4993,3,1
0,79,0,1,1,0,0,20,0,2,0,1,0,0,0,90.8,1951.0,2046.4,1,1,87,2312,3,0
0,72,0,1,0,0,0,35,3,2,0,1,1,1,0,108.35,3726.15,4101.7,3,0,50,5139,3,2
0,77,0,1,1,0,0,13,0,2,0,0,0,0,0,70.15,916.75,1498.93,2,1,85,5101,3,0
0,55,0,0,0,0,0,18,0,2,0,1,0,0,1,90.0,1527.35,1773.05,1,1,90,2708,2,0
0,21,1,0,1,0,0,15,0,2,0,1,1,0,0,88.15,1390.6,1574.65,1,1,79,2524,0,0
0,68,0,1,1,0,0,68,0,2,0,0,1,1,1,96.55,6581.9,6716.54,1,1,86,5957,3,1
1,27,1,0,0,0,0,1,5,2,0,0,0,0,0,69.55,69.55,118.98,2,1,76,3042,0,3
1,55,0,0,0,0,0,1,0,3,0,0,0,0,2,20.2,20.2,33.47,1,1,92,4325,2,3
1,78,0,1,1,0,0,72,1,1,1,1,1,2,0,64.8,4732.35,4732.35,3,0,68,4886,3,1
0,68,0,1,0,0,0,1,5,2,0,1,1,0,0,89.3,89.3,119.53,1,1,85,3067,3,3
0,76,0,1,0,0,0,15,0,2,1,0,1,0,1,96.3,1426.75,1863.4,1,1,72,2933,3,0
1,60,0,0,0,0,0,31,3,1,1,0,0,0,0,55.25,1715.65,1773.08,3,1,78,2933,2,2
1,76,0,1,1,0,0,1,0,2,0,0,0,2,0,74.3,74.3,92.14,5,0,47,2968,3,3
1,68,0,1,0,0,0,9,5,2,0,0,1,0,0,85.05,746.5,886.12,3,1,74,5095,3,3
1,73,0,1,1,0,0,29,0,2,0,0,1,1,0,90.1,2656.7,3585.57,3,0,55,3553,3,2
0,47,0,0,1,0,0,26,0,2,0,1,1,0,0,90.8,2361.8,2761.42,1,1,75,2641,2,2
1,79,0,1,0,0,0,70,0,1,0,1,1,1,0,45.25,3264.45,3264.45,2,1,90,5824,3,1
1,48,0,0,0,0,0,22,0,2,0,0,0,0,0,79.35,1730.35,2152.53,1,1,68,4718,2,0
1,78,0,1,0,0,0,20,4,2,0,0,0,0,1,71.3,1389.2,1503.4,2,1,91,3684,3,0
1,76,0,1,1,0,0,21,4,2,0,0,0,0,0,69.1,1474.75,1889.29,2,1,67,3853,3,0
1,67,0,1,0,0,0,8,0,2,0,0,0,2,1,69.95,562.7,902.94,3,0,47,2939,3,3
0,65,0,1,0,0,0,1,5,2,0,0,1,0,0,86.0,86.0,114.82,1,1,82,5359,3,3
0,67,0,1,0,0,0,28,0,0,1,0,0,2,0,64.45,1867.6,2223.76,4,0,37,3820,3,2
1,80,0,1,1,0,0,46,0,1,1,1,1,1,0,59.9,2816.65,2966.65,3,1,80,4011,3,2
0,80,0,1,0,1,1,30,0,2,1,1,1,2,0,101.3,2974.5,4097.1,4,0,34,2440,3,2
1,77,0,1,1,0,0,27,0,1,1,1,1,1,0,84.8,2309.55,3215.94,3,0,75,5352,3,2
1,66,0,1,0,0,0,16,4,2,0,0,0,2,0,69.65,1043.3,1409.7,3,0,63,5610,3,0
0,73,0,1,0,0,0,2,5,0,0,0,0,1,0,44.3,89.3,137.12,3,0,44,3805,3,3
0,78,0,1,0,0,0,47,0,2,0,0,0,0,0,85.2,3969.35,4760.36,1,1,72,4661,3,2
1,61,0,0,1,1,6,7,0,0,1,0,0,0,0,34.5,279.25,279.25,1,1,93,3520,3,3
1,78,0,1,1,0,0,13,4,2,0,1,1,0,0,98.0,1237.85,1599.51,1,1,91,3714,3,0
1,30,0,0,0,0,0,71,1,2,1,1,1,2,0,108.05,7532.15,11040.97,1,1,81,5200,0,1
0,76,0,1,1,0,0,42,0,2,0,1,1,1,0,95.05,3944.5,5820.68,4,0,34,2677,3,2
1,68,0,1,0,0,0,3,5,2,0,1,1,0,0,105.0,294.45,400.74,3,1,87,5960,3,3
1,21,1,0,0,0,0,2,0,2,0,0,0,0,1,70.7,140.7,212.82,1,1,96,5317,0,3
0,75,0,1,1,0,0,8,0,2,0,0,1,0,0,84.0,613.4,981.8,3,1,91,4819,3,3
1,73,0,1,0,0,0,4,5,1,0,0,0,0,0,25.2,102.5,102.5,3,1,72,4694,3,3
1,78,0,1,1,0,0,72,1,0,1,1,1,2,0,63.1,4685.55,4685.55,3,0,56,4933,3,1
0,73,0,1,0,0,0,15,4,1,1,0,0,0,1,55.0,757.1,1014.95,1,1,94,3167,3,0
1,43,0,0,0,1,3,1,0,3,0,0,0,0,1,19.75,19.75,31.66,3,1,92,2611,1,3
0,68,0,1,0,0,0,3,0,2,0,0,0,0,1,75.05,256.25,327.71,1,1,83,3553,3,3
1,70,0,1,1,0,0,3,5,2,0,1,1,0,0,94.6,279.55,376.48,1,1,87,3019,3,3
0,73,0,1,0,0,0,71,1,2,0,1,1,2,1,99.65,6951.15,9387.38,4,0,77,4241,3,1
1,26,1,0,1,0,0,47,2,2,0,0,0,0,0,83.35,4065.0,5029.38,1,1,91,2516,0,2
1,74,0,1,1,0,0,53,0,2,0,1,1,0,0,103.85,5485.5,7571.58,1,1,87,5860,3,1
0,55,0,0,0,0,0,5,5,1,0,0,1,0,0,39.5,210.75,171.48,2,1,93,2863,2,3
1,70,0,1,1,0,0,68,0,2,0,1,1,0,0,105.3,7299.65,10507.21,3,1,79,6284,3,1
1,66,0,1,1,0,0,66,0,2,1,1,1,1,0,110.85,7491.75,10717.17,1,1,74,4281,3,1
0,27,1,0,1,0,0,22,0,1,1,1,1,0,0,79.2,1742.75,2031.17,1,1,91,3410,0,0
1,68,0,1,1,0,0,27,3,1,0,0,1,0,0,36.5,1032.0,1062.0,1,1,93,4564,3,2
1,75,0,1,0,0,0,52,2,2,0,0,0,2,0,72.95,3829.75,6023.63,3,0,72,4368,3,1
1,51,0,0,0,0,0,2,5,2,0,0,1,0,0,80.95,171.15,205.81,3,1,65,3533,2,3
1,71,0,1,1,1,1,32,3,2,0,1,1,1,2,93.95,2861.45,3880.97,5,0,62,2844,3,2
1,80,0,1,1,0,0,34,3,2,0,1,0,0,1,85.2,2874.45,3882.89,5,0,27,5393,3,2
0,77,0,1,1,0,0,1,5,2,0,1,0,0,0,90.6,90.6,103.62,2,1,93,2905,3,3
1,73,0,1,1,0,0,2,0,2,0,1,0,0,1,86.85,156.35,204.73,1,1,78,5204,3,3
0,73,0,1,1,0,0,72,1,2,1,1,1,2,0,114.65,8333.95,8664.43,3,0,29,5408,3,1
1,71,0,1,0,0,0,11,0,2,0,0,1,2,0,78.5,874.2,1331.58,3,0,51,4333,3,3
0,78,0,1,0,0,0,47,0,2,1,1,0,0,0,95.05,4504.55,5172.89,2,1,65,5214,3,2
1,69,0,1,1,0,0,52,0,2,0,1,1,0,0,104.2,5568.35,7523.55,1,1,68,5648,3,1
0,19,1,0,0,0,0,1,5,0,0,0,1,0,0,60.15,60.15,113.63,3,1,91,4611,0,3
0,67,0,1,0,0,0,11,0,2,0,1,1,0,0,95.15,997.65,1037.47,2,1,71,4074,3,3
0,30,0,0,0,0,0,2,0,2,0,0,0,0,0,75.9,143.35,197.09,1,1,86,2101,0,3
0,72,0,1,1,0,0,48,0,2,0,0,0,1,0,70.65,3545.05,4149.85,3,0,71,5523,3,2
1,74,0,1,0,0,0,43,0,2,0,1,1,0,2,89.55,3856.75,5538.91,1,1,73,3802,3,2
1,49,0,0,0,0,0,1,0,1,0,0,0,0,0,45.3,45.3,79.67,3,1,66,4568,2,3
1,65,0,1,1,0,0,65,0,2,0,1,1,1,0,103.15,6792.45,7874.7,3,0,51,6441,3,1
0,77,0,1,1,0,0,63,0,2,0,1,1,0,0,103.5,6479.4,7622.22,4,0,53,5187,3,1
1,77,0,1,0,0,0,46,0,2,0,0,1,0,0,85.0,3969.4,5661.28,1,1,71,2097,3,2
0,53,0,0,0,0,0,1,0,2,0,0,0,0,0,75.8,75.8,90.28,1,1,70,3940,2,3
0,75,0,1,0,0,0,50,2,2,1,1,1,0,0,104.95,5222.35,6104.85,5,0,39,5570,3,1
0,29,1,0,0,0,0,1,0,2,0,1,1,0,0,95.6,95.6,102.27,2,1,79,4091,0,3
0,23,1,0,1,0,0,22,0,0,0,0,1,0,0,83.3,1845.9,1934.12,1,1,88,3804,0,0
0,40,0,0,0,0,0,49,2,1,0,0,0,0,1,59.75,2934.3,4691.93,1,1,78,6006,1,1
0,76,0,1,1,0,0,1,0,2,0,0,0,0,2,76.4,76.4,117.56,2,1,89,2426,3,3
1,80,0,1,1,1,2,22,0,0,0,0,1,0,2,40.05,880.2,880.2,1,1,75,2061,3,0
0,73,0,1,0,1,2,33,3,2,0,1,1,2,0,105.35,3465.05,3885.8,5,0,58,4738,3,2
0,72,0,1,0,0,0,1,0,2,0,0,0,0,0,73.0,73.0,93.55,1,1,76,4116,3,3
0,75,0,1,0,0,0,6,0,1,0,1,1,0,0,44.4,263.05,263.05,5,0,71,4611,3,3
1,78,0,1,0,0,0,33,0,2,0,0,0,0,1,83.85,2716.3,3987.79,2,1,79,2583,3,2
0,35,0,0,1,0,0,34,0,2,0,1,1,0,0,97.65,3207.55,4680.77,2,1,87,3979,1,2
0,67,0,1,0,0,0,2,0,2,0,0,0,0,0,70.65,142.35,167.39,1,1,74,2189,3,3
1,76,0,1,0,0,0,56,0,2,0,1,1,2,0,101.05,5594.0,5894.64,3,0,65,5514,3,1
1,67,0,1,1,0,0,55,0,0,0,0,0,1,1,60.0,3316.1,3815.5,4,0,71,4212,3,1
0,74,0,1,0,0,0,26,0,2,0,0,1,0,0,95.0,2497.2,3795.58,1,1,90,4232,3,2
0,75,0,1,1,0,0,55,0,0,0,0,0,1,0,51.65,2838.55,4462.7,3,0,24,4763,3,1
0,43,0,0,0,0,0,1,0,0,0,0,0,0,0,71.35,71.35,111.75,3,1,77,2619,1,3
0,66,0,1,1,0,0,38,0,2,0,0,0,0,0,74.95,2869.85,3469.49,1,1,82,5165,3,2
1,79,0,1,1,0,0,52,0,2,0,1,1,1,0,105.1,5376.4,6892.2,4,0,47,4621,3,1
1,71,0,1,1,1,1,1,0,1,1,0,0,0,1,49.25,49.25,57.63,3,1,84,4478,3,3
1,79,0,1,1,0,0,72,0,1,0,1,1,2,1,84.1,5981.65,7227.25,3,0,63,4671,3,1
1,65,0,1,0,0,0,2,5,2,0,1,1,0,0,94.0,181.7,223.68,1,1,93,5569,3,3
0,36,0,0,1,0,0,15,0,0,0,1,0,0,0,84.3,1308.4,1732.9,1,1,86,4003,1,0
0,69,0,1,1,0,0,51,0,2,0,0,0,0,0,77.5,3807.35,4718.72,1,1,96,5748,3,1
0,65,0,1,0,0,0,72,1,2,1,1,1,2,0,108.1,7774.05,9708.69,5,0,71,4474,3,1
0,22,1,0,1,0,0,61,0,3,0,0,0,0,1,19.4,1182.55,4005.02,3,1,82,4221,0,1
1,68,0,1,0,0,0,1,5,2,0,0,0,0,0,74.4,74.4,85.48,2,1,89,3429,3,3
0,74,0,1,0,0,0,13,0,2,0,1,1,2,0,96.85,1235.55,1582.39,4,0,28,3098,3,0
0,42,0,0,0,0,0,1,5,3,0,0,0,0,2,20.15,20.15,41.74,3,1,86,4939,1,3
1,68,0,1,1,0,0,47,0,2,0,1,1,0,0,100.05,4871.05,5292.64,1,1,91,5166,3,2
1,35,0,0,0,0,0,1,5,2,0,0,0,0,0,69.75,69.75,97.72,2,1,66,2901,1,3
1,76,0,1,1,0,0,40,0,2,0,1,1,0,0,101.85,4086.3,4200.3,1,1,84,2837,3,2
1,74,0,1,1,0,0,1,5,0,0,0,0,0,0,25.05,25.05,25.05,1,1,95,2119,3,3
1,41,0,0,1,0,0,17,0,2,0,1,0,0,0,80.85,1400.85,1683.22,1,1,77,5174,1,0
1,79,0,1,0,0,0,2,5,2,0,0,0,0,2,74.85,156.4,247.22,2,1,84,5378,3,3
0,47,0,0,0,0,0,4,5,1,0,0,0,0,0,33.65,137.85,137.85,2,1,95,2563,2,3
0,69,0,1,0,0,0,42,0,2,0,1,1,0,0,104.75,4323.45,5004.69,1,1,79,2984,3,2
0,66,0,1,0,0,0,50,2,2,1,1,1,1,0,106.8,5347.95,5877.95,3,0,59,5746,3,1
1,78,0,1,0,0,0,20,4,2,0,1,0,2,0,84.35,1745.2,2265.4,4,0,70,4915,3,0
0,71,0,1,1,0,0,14,0,2,0,1,1,0,0,100.2,1369.8,2027.94,1,1,90,3369,3,0
1,67,0,1,1,1,2,72,0,2,1,1,1,2,1,104.1,7447.7,8698.74,3,0,54,5092,3,1
0,76,0,1,0,0,0,49,0,2,0,1,1,1,1,101.55,5070.4,6287.56,3,0,22,5348,3,1
1,56,0,0,0,0,0,1,5,2,0,1,0,0,0,79.95,79.95,83.08,3,1,91,4815,2,3
0,58,0,0,0,0,0,1,5,3,0,0,0,0,0,19.3,19.3,44.92,2,1,92,3236,2,3
0,73,0,1,1,0,0,12,0,1,1,1,1,1,0,79.2,943.85,1409.65,4,0,42,3355,3,3
0,54,0,0,0,0,0,1,5,2,0,0,0,0,1,69.55,69.55,99.33,1,1,73,2792,2,3
0,55,0,0,1,0,0,37,0,2,1,0,1,1,0,99.2,3754.6,4870.52,1,1,79,3599,2,2
0,78,0,1,0,0,0,22,4,1,1,0,1,1,2,69.75,1545.4,2644.96,3,0,32,3509,3,0
1,76,0,1,1,0,0,11,4,2,0,0,0,2,0,70.2,834.7,1103.32,3,0,29,2848,3,3
0,32,0,0,1,0,0,8,5,2,0,0,1,0,1,85.2,627.4,838.68,1,1,95,2887,1,3
0,58,0,0,1,0,0,28,3,2,0,0,1,0,0,81.05,2227.1,2698.9,1,1,91,5201,2,2
0,40,0,0,0,0,0,3,0,2,0,0,0,0,0,75.25,242.0,295.61,3,1,83,5898,1,3
1,78,0,1,1,0,0,61,2,2,1,0,0,1,0,85.55,5251.75,8097.4,4,0,62,4845,3,1
0,66,0,1,1,0,0,72,1,2,0,0,0,2,0,78.5,5602.25,7932.89,3,0,69,6072,3,1
1,61,0,0,0,0,0,7,0,2,0,1,1,0,0,99.8,673.25,1012.46,1,1,91,2031,3,3
1,75,0,1,1,0,0,72,1,2,1,1,1,2,0,116.05,8404.9,10063.54,3,0,64,4404,3,1
1,30,0,0,0,0,0,1,5,1,0,0,0,0,0,54.35,54.35,79.74,3,1,87,4212,0,3
1,66,0,1,1,0,0,64,0,2,1,1,1,2,0,102.1,6538.45,7830.61,4,0,28,6270,3,1
1,71,0,1,1,0,0,65,2,2,0,1,0,2,1,92.7,5968.4,7732.5,3,0,64,5205,3,1
0,60,0,0,1,0,0,13,4,1,0,0,1,0,0,55.95,734.35,982.0,1,1,91,4498,2,0
0,71,0,1,0,0,0,17,4,3,0,0,0,1,2,20.65,330.6,741.15,4,0,40,4086,3,0
1,72,0,1,1,1,1,52,0,1,0,1,1,1,0,80.85,4079.55,4445.63,3,0,76,6090,3,1
1,37,0,0,1,0,0,5,5,1,0,0,0,0,0,24.95,100.4,100.4,1,1,79,5865,1,3
0,52,0,0,1,0,0,1,0,2,0,0,0,0,0,74.7,74.7,96.61,1,1,80,5980,2,3
1,77,0,1,1,1,1,35,3,1,1,1,1,1,0,76.05,2747.2,3243.85,5,0,38,5479,3,2
1,38,0,0,0,0,0,1,5,2,0,0,0,0,0,75.3,75.3,114.74,3,1,91,3596,1,3
0,40,0,0,0,0,0,15,4,2,0,0,0,0,0,69.0,994.8,1064.85,1,1,73,5671,1,0
0,74,0,1,0,0,0,20,4,2,0,0,1,1,0,81.45,1671.6,2135.2,5,0,27,2416,3,0
0,32,0,0,1,0,0,8,0,0,0,1,0,0,0,83.55,680.05,938.61,1,1,65,2879,1,3
1,32,0,0,0,0,0,1,0,2,0,0,0,0,0,74.35,74.35,88.37,1,1,93,2814,1,3
1,77,0,1,1,0,0,30,0,1,0,1,1,2,0,74.85,2181.75,3396.75,5,0,27,5610,3,2
0,28,1,0,1,0,0,2,0,2,0,0,0,0,0,74.4,139.4,158.98,1,1,77,4263,0,3
1,73,0,1,1,0,0,61,0,1,0,0,1,1,0,64.05,3902.6,5991.24,4,0,29,4001,3,1
1,51,0,0,0,0,0,22,4,1,0,0,1,1,0,43.75,903.6,903.6,3,1,66,3099,2,0
0,49,0,0,0,0,0,12,4,2,0,0,1,0,0,99.7,1238.45,1431.29,1,1,76,2538,2,3
0,71,0,1,0,0,0,18,0,2,0,0,0,2,0,73.55,1359.45,1494.63,3,0,66,5313,3,0
0,25,1,0,1,0,0,30,3,2,0,0,1,0,0,85.0,2624.25,2768.85,2,1,90,3698,0,2
0,29,1,0,0,0,0,2,5,2,0,0,1,0,0,80.55,184.1,251.88,3,1,69,2856,0,3
1,49,0,0,1,0,0,2,0,2,1,1,1,0,0,94.2,167.5,205.08,2,1,72,3715,2,3
0,64,0,0,1,0,0,6,0,2,1,0,0,0,0,80.5,502.85,719.57,3,1,91,5032,3,3
0,37,0,0,0,0,0,2,5,2,0,0,0,0,0,75.8,160.75,209.37,1,1,91,5270,1,3
1,78,0,1,1,0,0,20,0,2,1,0,1,1,1,94.3,1818.3,2469.1,3,0,32,2574,3,0
0,71,0,1,1,0,0,59,0,2,1,0,0,1,0,94.05,5483.9,6643.16,3,0,30,5061,3,1
0,74,0,1,1,0,0,71,1,2,0,0,1,2,1,89.45,6435.25,7589.71,4,0,72,6004,3,1
1,77,0,1,1,0,0,29,3,1,0,0,0,1,0,51.6,1442.0,2533.85,5,0,39,5495,3,2
0,47,0,0,0,0,0,23,4,2,0,0,0,0,0,75.6,1758.6,2393.63,1,1,81,2115,2,0
0,45,0,0,0,0,0,30,3,2,1,1,0,0,0,85.15,2555.9,2836.1,2,1,76,4417,1,2
1,22,1,0,1,0,0,34,3,2,0,1,1,0,0,100.05,3480.0,4285.06,3,1,72,2568,0,2
1,77,0,1,1,1,1,72,1,2,1,1,1,2,1,115.75,8399.15,10725.31,4,0,60,5168,3,1
1,75,0,1,1,0,0,71,0,2,1,0,1,2,1,95.5,6707.15,6794.48,4,0,80,6412,3,1
0,80,0,1,0,0,0,56,0,2,1,1,0,2,0,99.9,5706.3,6676.78,3,0,45,5840,3,1
1,80,0,1,1,1,1,68,1,2,1,1,1,1,1,107.15,7379.8,9613.28,5,0,66,4324,3,1
1,63,0,0,1,1,2,24,3,1,0,0,0,0,0,54.75,1338.15,1752.63,1,1,90,5699,3,0
0,51,0,0,0,0,0,1,5,2,0,0,1,0,0,85.0,85.0,115.52,3,1,80,5679,2,3
0,76,0,1,1,0,0,28,3,2,1,1,1,1,0,110.85,3204.4,4483.16,4,0,58,3906,3,2
1,68,0,1,1,0,0,35,3,2,0,0,1,1,0,94.55,3365.4,4080.8,3,0,69,2631,3,2
1,76,0,1,1,0,0,64,0,3,0,0,0,2,1,25.65,1740.8,3624.32,5,0,36,6469,3,1
1,73,0,1,1,1,3,10,0,0,0,0,1,1,0,34.55,362.6,362.6,4,0,55,5248,3,3
1,71,0,1,1,0,0,56,0,1,1,1,1,2,0,85.65,4824.45,6598.53,3,0,70,6500,3,1
0,70,0,1,0,0,0,49,0,2,0,0,1,1,0,89.85,4287.2,6625.48,4,0,30,5982,3,1
1,46,0,0,0,0,0,1,5,1,0,0,0,0,0,25.15,25.15,25.15,1,1,91,5386,2,3
1,80,0,1,0,0,0,65,0,2,1,1,1,2,0,110.35,7246.15,10121.1,3,0,79,4295,3,1
0,68,0,1,1,0,0,26,0,2,0,1,0,2,1,85.7,2067.0,3269.24,3,0,23,3935,3,2
1,52,0,0,0,0,0,13,4,1,1,1,0,0,1,45.55,597.0,597.0,3,1,74,4856,2,0
0,74,0,1,0,0,0,40,0,2,1,1,1,1,1,103.75,4188.4,5330.0,3,0,20,3568,3,2
0,65,0,1,0,0,0,22,0,3,0,0,0,1,1,20.05,417.0,1173.58,3,0,21,4327,3,0
1,72,0,1,1,1,1,47,0,2,0,1,0,1,0,84.95,4018.05,6085.68,3,0,68,3384,3,2
1,70,0,1,1,0,0,70,1,2,0,1,1,2,1,105.35,7511.9,8525.5,4,0,34,5866,3,1
1,76,0,1,0,0,0,27,3,2,1,1,1,1,0,104.65,2964.0,3892.53,4,0,31,3104,3,2
1,75,0,1,1,0,0,68,1,2,0,0,0,1,1,80.35,5589.3,7922.38,4,0,28,5581,3,1
1,70,0,1,1,0,0,9,0,3,0,0,0,1,1,21.25,204.55,219.49,4,0,69,2302,3,3
0,74,0,1,1,0,0,34,0,0,1,1,0,1,0,64.2,2106.3,2525.52,4,0,34,2225,3,2
1,66,0,1,0,0,0,42,0,2,0,0,0,1,0,79.35,3344.1,3911.52,4,0,79,2399,3,2
0,68,0,1,1,0,0,72,1,0,1,1,1,2,0,89.85,6697.35,10190.07,3,0,56,5881,3,1
1,77,0,1,1,0,0,59,0,0,1,1,1,2,1,64.05,3886.85,3886.85,3,0,49,6306,3,1
1,58,0,0,1,0,0,67,1,2,0,1,1,1,0,111.3,7482.1,9441.18,3,1,85,4146,2,1
0,69,0,1,1,0,0,72,1,2,1,1,1,2,1,110.8,7882.25,9023.45,5,0,80,5933,3,1
0,71,0,1,1,0,0,46,0,2,1,1,1,1,0,100.25,4753.85,5741.01,5,0,59,5453,3,2
1,23,1,0,0,0,0,1,0,2,0,1,1,0,0,88.35,88.35,102.61,1,1,72,4254,0,3
1,72,0,1,0,0,0,34,0,2,0,1,1,1,0,99.85,3343.15,4533.15,5,0,71,5626,3,2
0,74,0,1,0,0,0,3,5,2,0,0,0,1,1,75.05,202.9,331.73,4,0,56,3545,3,3
1,80,0,1,0,0,0,72,1,3,0,0,0,2,0,25.4,1809.35,3682.07,3,0,51,6141,3,1
0,63,0,0,1,0,0,7,5,2,0,1,0,0,0,86.25,587.1,899.72,2,1,89,3344,3,3
1,65,0,1,0,0,0,5,5,3,0,0,0,1,0,20.05,94.15,244.85,5,0,31,2154,3,3
0,69,0,1,0,0,0,67,1,2,1,1,0,2,0,92.45,6140.85,6313.04,4,0,80,5857,3,1
1,70,0,1,1,1,3,60,0,2,0,0,1,1,0,93.25,5774.55,6955.35,3,0,70,4353,3,1
1,76,0,1,0,0,0,24,0,2,0,0,0,2,0,80.5,2088.45,3195.57,4,0,40,4422,3,0
1,65,0,1,0,0,0,26,3,3,0,0,0,1,1,19.3,504.2,1271.59,5,0,64,2269,3,2
0,66,0,1,0,0,0,7,5,2,0,1,0,1,0,84.35,609.65,774.51,3,0,38,2107,3,3
0,70,0,1,0,0,0,27,3,2,0,1,1,1,0,110.5,2857.6,3823.12,3,0,56,4997,3,2
1,76,0,1,1,0,0,35,0,2,0,0,0,1,0,81.6,2815.25,2960.85,3,0,60,2300,3,2
1,76,0,1,1,1,2,71,1,2,0,0,0,1,0,86.7,6179.35,8320.71,3,0,44,4485,3,1
1,77,0,1,0,0,0,32,3,2,0,0,0,1,1,81.1,2619.25,2635.84,4,0,50,2143,3,2
0,64,0,0,0,0,0,14,0,2,0,0,1,0,0,86.3,1180.95,1601.15,2,1,74,3677,3,0
0,67,0,1,0,0,0,23,0,2,0,0,0,1,0,75.4,1643.55,2128.81,4,0,49,2491,3,0
0,76,0,1,0,0,0,64,0,2,1,1,1,2,0,108.95,7111.3,8574.34,4,0,26,5780,3,1
0,77,0,1,0,0,0,22,0,2,0,0,0,1,0,81.7,1820.9,2306.48,4,0,34,5602,3,0
0,73,0,1,1,0,0,4,0,2,0,1,0,1,0,83.25,308.05,325.48,3,0,37,5251,3,3
0,66,0,1,1,1,1,32,3,2,0,1,0,1,1,91.35,2896.55,3052.93,5,0,35,2965,3,2
1,70,0,1,0,0,0,20,4,2,0,1,1,2,0,89.95,1648.45,2617.65,4,0,33,4812,3,0
1,80,0,1,1,0,0,7,5,1,0,0,0,1,0,29.8,220.45,208.62,3,0,69,2587,3,3
0,65,0,1,0,0,0,46,2,2,0,1,1,2,0,104.45,4863.85,6720.89,3,0,76,4103,3,2
